회사명,거래소코드,회계년도,매출액증가율,총자본증가율,유동자산증가율,유형자산증가율,영업이익증가율,순이익증가율
(주)MH에탄올,23150,2014,-0.21247797443747762,-0.3405073231080562,-0.33458317241067526,-0.4875327368465274,-0.3001014195031071,-1.0289109611319145
(주)MH에탄올,23150,2015,0.028630333783339346,-0.07644589124672341,-0.21685517277960664,0.02115444892760321,0.581319852142212,-39.2817961248665
(주)MH에탄올,23150,2016,-0.029555273295747253,-0.0842621730007469,-0.12406195849316048,0.01477192819618467,0.04706390988704512,0.04706390988704512
(주)MH에탄올,23150,2017,0.06299170552809708,5.914326057293624,3.3008838741049438,9.410805983203785,-0.4710576862159416,-0.4710576862159416
(주)MH에탄올,23150,2018,0.40053635510324037,-0.11996191907568265,-0.6510933415289075,0.0033926359798128747,-3.7932307475183773,-3.7932307475183773
(주)MH에탄올,23150,2019,0.11104310968880204,0.025664481736837885,0.10950842736898703,0.03081121177968904,0.0,0.0
(주)SH에너지화학,2360,2011,0.1498935662334271,0.0950966372289146,0.29293157654476243,0.013902929153379873,-1.277033489731758,-1.277033489731758
(주)SH에너지화학,2360,2012,0.1197438295349309,-0.009747519690912365,0.0030522994329971187,-0.01310958662716566,-0.8829221109489764,-0.8829221109489764
(주)SH에너지화학,2360,2013,0.19573135362413985,0.06556925846419048,0.16912977342197544,-0.021955798209152055,20.84863460024472,20.84863460024472
(주)SH에너지화학,2360,2014,-0.004310385233778358,0.0022848981523952983,0.02157193046747019,-0.029078159345658605,2.6321933841443825,2.6321933841443825
(주)SH에너지화학,2360,2015,-0.06266970193357191,0.043157470448248914,0.13075825163977517,0.04908031917434208,-0.24755994872423137,-0.24755994872423137
(주)SH에너지화학,2360,2016,0.009038535720926166,0.07763107375208156,0.2346916797766878,-0.026469360460242397,0.4319296663539205,0.4319296663539205
(주)SH에너지화학,2360,2017,-0.13865923583060824,0.006614494658970127,0.040067053010454545,-0.022008574735885134,-0.45204260631194026,-0.45204260631194026
(주)SH에너지화학,2360,2018,-0.02400691211881223,-0.022962409536109285,-0.020991300445986627,-0.03386252734198347,-0.7941534298263488,-0.7941534298263488
(주)SH에너지화학,2360,2019,-0.23282395590828753,0.008013636005189229,-0.025651358450024864,0.1048792869889652,-2.5195695255142434,-2.5195695255142434
(주)SIMPAC,9160,2011,0.18466231278845324,0.15374577896826236,0.14542388244354543,0.2015876239986334,0.21749708416702318,0.21749708416702318
(주)SIMPAC,9160,2012,0.046375184809491765,0.02504565694377714,-0.0008351939038282463,0.014530166181607962,-0.22784342296531557,-0.22784342296531557
(주)SIMPAC,9160,2013,-0.08698414965892609,0.13594312631986938,-0.28884111201259643,-0.0038988430794816287,0.03928993351397003,0.03928993351397003
(주)SIMPAC,9160,2014,0.2789831740141784,0.055122013181232,0.33336765927362877,1.2978923600697976,-0.28594055677434327,-0.28594055677434327
(주)SIMPAC,9160,2015,0.02422845961150455,0.10706980411370681,0.20183624140961443,0.06843595990892015,0.1493576268108614,0.1493576268108614
(주)SIMPAC,9160,2016,-0.009104366351674331,-0.011749252711076297,0.015463569138757682,-0.012593903476282198,-0.016178142055309097,-0.016178142055309097
(주)SIMPAC,9160,2017,-0.1364390495349913,-0.08784458111767202,-0.14768145223161522,-0.03376863044788736,-0.2031744870485953,-0.2031744870485953
(주)SIMPAC,9160,2018,0.3274267069448302,0.7886293087224812,1.0623415834650847,1.0695691406129209,4.36601839109303,4.36601839109303
(주)SIMPAC,9160,2019,0.40481471665815527,-0.003820998710087342,-0.06932222136172139,-0.262286316443079,-0.8628943106010967,-0.8628943106010967
(주)SNT에너지,100840,2011,-0.08695131274543366,0.08899419836699685,0.18559696241253665,-3.622628364274849e-05,-2.2982804005525814,-2.2982804005525814
(주)SNT에너지,100840,2012,0.18118494790466788,0.058913180502819795,0.1099973012452955,-0.002419572697421768,-3.1867734644411008,-3.1867734644411008
(주)SNT에너지,100840,2013,-0.12984654460657385,0.06445735982987522,0.12290916895408621,-0.01571811945067858,0.781490430879205,0.781490430879205
(주)SNT에너지,100840,2014,0.20919401321589537,-0.02298373814883148,-0.059648097942473166,-0.002507241561479745,-0.3042328548888651,-0.3042328548888651
(주)SNT에너지,100840,2015,0.07146191303593552,0.03837053075142416,0.07956154156427586,-0.011252128431076813,1.3996204630702098,1.3996204630702098
(주)SNT에너지,100840,2016,-0.023084492380438748,0.1007167716580537,0.15053089050197177,-0.004772051629927332,-0.9385961459318507,-0.9385961459318507
