회사명,거래소코드,회계년도,자기자본구성비율,설비투자효율,총자본투자효율,이자보상배율(이자비용),유동비율,당좌비율,부채비율,총자본정상영업이익률,매출액정상영업이익률,매출액순이익률,자기자본순이익률,매출채권회전률,재고자산회전률,총자본회전률,순운전자본비율,부실
(주)광림,14200,2015,55.28,60.13,19.8,6.64,105.95,66.32,67.23,1.0,0.56,3.89,12.54,9.85,34.57,2.93,28.66,0
(주)광림,14200,2016,49.44,102.57,11.2,-2.21,83.29,58.22,93.21,0.07,0.2,-2.17,-1.92,1.23,110.89,0.52,24.69,0
(주)광림,14200,2017,51.76,251.07,7.31,-6.18,106.4,76.78,68.22,-5.65,-9.15,-17.46,-15.47,2.09,65.18,0.85,31.48,0
(주)광림,14200,2018,47.96,0.0,-43.01,-6.9,84.32,56.07,99.17,-0.53,-0.76,-20.82,-26.58,2.33,62.8,0.98,33.67,0
(주)광림,14200,2019,35.95,106.04,15.43,-1.5,77.11,58.44,163.61,-4.99,-7.53,-9.6,-7.84,2.44,66.28,0.94,42.5,0
(주)광명전기,17040,2011,50.8,86.01,13.75,-0.75,135.22,110.69,83.37,0.41,0.54,-1.98,-2.51,4.41,51.53,1.01,21.04,0
(주)광명전기,17040,2012,48.06,75.53,11.45,1.94,136.38,108.82,93.84,3.29,3.57,0.35,1.23,6.04,45.41,1.19,21.36,0
(주)광명전기,17040,2013,57.77,50.5,19.39,21.29,171.73,140.2,65.28,8.56,9.15,5.49,9.64,6.63,47.5,1.16,17.26,0
(주)광명전기,17040,2014,56.79,41.99,18.31,203.8,175.86,143.94,67.73,9.6,9.25,6.76,12.46,7.73,42.5,1.25,13.78,0
(주)광명전기,17040,2015,66.81,48.52,20.2,999999999.0,220.4,185.96,42.91,6.92,8.03,7.64,8.63,6.53,47.05,1.05,12.7,0
(주)광명전기,17040,2016,66.77,57.92,16.72,99.43,166.95,145.67,44.16,2.6,3.73,11.96,11.75,5.26,41.78,0.97,14.1,0
(주)광명전기,17040,2017,63.29,105.37,9.38,-12.73,177.22,152.9,42.52,1.47,2.16,-2.01,-2.2,3.79,34.51,1.05,17.12,0
(주)광명전기,17040,2018,65.04,59.28,15.56,6.75,193.02,161.92,36.72,2.14,2.85,2.38,2.93,3.09,34.01,1.08,18.18,0
(주)광명전기,17040,2019,67.26,58.43,15.74,999999999.0,193.04,175.5,42.82,5.18,6.06,5.4,8.53,4.03,26.56,1.15,10.34,0
(주)광무,29480,2012,52.89,290.6,6.96,-9.57,117.03,79.59,68.86,-10.36,-14.03,-25.96,-36.23,3.3,67.43,1.07,29.03,1
(주)광무,29480,2013,24.83,0.0,-93.46,-22.39,66.23,42.61,245.96,-30.5,-67.72,-139.87,-150.0,1.75,112.98,0.63,42.49,1
(주)구영테크,53270,2011,24.51,58.86,20.41,1.02,56.43,41.77,284.66,3.53,3.49,-0.44,-1.4,1.82,37.22,1.08,57.36,0
(주)구영테크,53270,2012,22.76,55.25,21.87,1.41,57.4,41.13,315.06,4.82,4.81,1.05,4.49,1.92,39.94,1.09,58.83,0
(주)구영테크,53270,2013,26.15,58.88,23.48,1.74,60.26,40.24,228.35,4.83,4.34,1.26,5.74,2.08,38.71,1.2,53.78,0
(주)구영테크,53270,2014,33.5,62.82,24.0,1.85,71.98,44.53,151.97,3.57,3.19,1.31,4.75,2.03,42.4,1.2,48.29,0
(주)구영테크,53270,2015,34.96,63.5,25.82,2.67,85.48,56.69,122.04,3.87,3.57,2.42,7.74,1.96,44.11,1.17,46.66,0
(주)구영테크,53270,2016,34.65,64.77,27.76,2.86,80.61,51.13,116.24,2.64,2.92,1.71,4.64,1.58,48.75,1.0,45.27,0
(주)구영테크,53270,2017,29.84,68.27,25.3,1.78,78.36,53.8,146.65,3.22,3.8,0.91,2.61,1.46,48.61,1.02,50.83,0
(주)구영테크,53270,2018,33.98,56.79,23.81,3.11,80.98,38.86,108.99,2.76,2.76,3.03,9.65,1.63,48.33,1.19,47.1,0
(주)구영테크,53270,2019,34.71,59.05,20.81,1.99,78.53,40.02,124.6,2.56,2.27,1.47,4.8,1.81,52.18,1.22,45.39,0
(주)국동,5320,2011,8.55,19.72,1.93,0.52,70.59,38.5,957.88,1.79,0.74,-4.67,-686.46,8.57,46.3,2.65,65.81,0
(주)국동,5320,2012,14.32,62.0,13.19,3.22,79.48,46.6,525.46,10.14,4.92,3.72,67.43,5.52,45.17,2.14,59.05,0
(주)국동,5320,2013,21.1,74.69,17.34,3.98,94.81,50.19,332.89,7.95,3.73,2.71,32.29,6.44,48.35,2.21,51.9,0
(주)국동,5320,2014,32.08,67.8,19.54,5.83,137.88,86.14,153.09,12.51,5.45,4.78,40.4,7.79,44.7,2.37,49.77,0
(주)국동,5320,2015,33.3,71.38,21.82,4.46,142.25,80.07,143.87,9.46,5.08,3.07,17.49,6.39,54.25,1.94,47.81,0
(주)국동,5320,2016,41.67,62.28,18.3,6.05,173.77,107.03,92.62,9.7,5.35,3.15,14.97,5.96,55.4,1.9,40.47,0
(주)국동,5320,2017,40.1,120.75,13.57,-3.01,137.54,72.3,113.15,-5.08,-3.06,-4.68,-19.01,5.25,60.43,1.76,41.3,0
(주)국동,5320,2018,39.37,85.9,21.52,2.44,132.6,80.84,130.32,5.02,2.62,0.96,4.64,6.35,53.34,2.02,36.09,0
(주)국동,5320,2019,48.97,99.98,24.17,-1.06,208.91,133.41,65.46,-3.31,-1.9,-2.03,-7.94,6.58,53.23,1.88,37.23,0
(주)국보,1140,2011,34.86,70.32,11.36,1.12,76.24,75.0,157.3,1.78,1.33,-0.03,-0.12,3.39,1.85,1.46,27.71,0
(주)국보,1140,2012,34.31,67.71,12.82,1.72,73.5,72.1,157.55,1.38,1.12,-0.71,-2.62,3.19,2.12,1.38,32.78,0
(주)국보,1140,2013,30.28,128.8,7.02,-3.32,67.35,66.0,186.64,0.74,0.62,-3.29,-12.14,2.89,2.33,1.33,33.69,0
(주)국보,1140,2014,24.86,201.08,5.34,-4.89,57.27,56.06,244.49,-2.55,-2.47,-7.18,-26.58,2.33,2.65,1.15,35.98,0
(주)국보,1140,2015,22.16,125.59,8.91,-2.73,51.02,50.23,284.93,-2.83,-2.69,-4.41,-19.61,2.24,2.15,1.19,36.55,0
(주)국보,1140,2016,18.79,129.35,7.93,-2.62,47.45,46.76,359.35,0.25,0.23,-4.79,-25.32,2.18,1.65,1.19,36.01,0
(주)국보,1140,2017,24.36,163.41,6.25,-3.77,40.45,39.56,256.68,-5.09,-5.03,-3.69,-17.16,1.98,1.82,1.14,38.19,0
(주)국보,1140,2018,27.83,89.86,12.86,-0.06,41.81,40.55,209.71,-8.72,-7.4,-5.59,-24.45,2.56,1.94,1.42,26.52,0
(주)국보,1140,2019,24.8,131.56,9.1,-2.66,93.59,35.9,263.18,-1.18,-1.09,-7.49,-47.63,6.36,89.71,1.29,45.92,0
(주)국보디자인,66620,2011,60.03,80.91,28.79,999999999.0,191.36,191.36,64.53,10.8,6.56,4.63,13.29,91.26,0.35,2.09,0.71,0
(주)국보디자인,66620,2012,61.98,72.45,28.88,999999999.0,216.7,216.7,59.6,12.13,8.79,6.94,15.67,64.57,0.0,1.65,0.0,0
(주)국보디자인,66620,2013,51.29,72.51,27.07,999999999.0,172.74,172.74,90.79,10.66,7.2,6.69,17.76,73.86,0.0,1.73,2.64,0
(주)국보디자인,66620,2014,56.32,73.38,27.32,999999999.0,197.66,197.66,72.78,10.27,7.57,6.2,15.64,73.65,0.0,1.59,0.0,0
(주)국보디자인,66620,2015,59.05,75.43,27.54,999999999.0,196.06,196.06,65.57,9.37,6.64,5.59,13.66,40.38,0.0,1.67,1.33,0
(주)국보디자인,66620,2016,54.86,78.36,27.3,999999999.0,192.59,192.59,77.04,7.02,5.22,5.33,12.62,27.99,0.0,1.56,0.0,0
(주)국보디자인,66620,2017,60.4,71.75,28.32,999999999.0,220.15,220.15,62.05,14.38,8.58,4.93,14.33,36.13,0.0,1.87,0.0,0
(주)국보디자인,66620,2018,62.04,75.8,27.35,999999999.0,229.49,229.49,57.12,9.7,6.48,5.46,13.35,34.67,0.0,1.68,0.03,0
(주)국보디자인,66620,2019,55.44,74.83,29.53,999999999.0,206.55,206.55,76.46,5.81,4.3,5.93,13.75,34.63,0.0,1.48,0.26,0
(주)국순당,43650,2017,91.47,55.34,49.47,999999999.0,708.73,591.98,5.52,-1.87,-6.79,15.44,4.88,1.02,84.8,0.42,0.48,1
(주)국순당,43650,2018,90.39,75.79,31.08,999999999.0,618.73,492.38,5.46,-1.25,-4.87,-4.84,-1.26,0.99,86.55,0.42,0.68,1
(주)그래디언트,35080,2011,42.29,100.62,14.06,999999999.0,81.65,69.75,103.66,-2.72,-4.18,-2.87,-2.81,11.16,31.44,0.95,27.18,0
(주)그래디언트,35080,2012,53.6,50.39,30.62,5.28,89.27,76.37,67.92,1.85,3.09,2.81,3.52,9.57,30.25,1.2,17.17,0
(주)그래디언트,35080,2013,47.04,47.58,6.02,10.88,135.82,126.34,95.87,4.08,1.63,0.81,1.94,52.59,6.42,3.03,7.28,0
(주)그래디언트,35080,2014,46.88,44.88,6.67,999999999.0,130.06,120.93,97.6,2.9,1.63,1.0,2.0,53.32,8.65,1.82,3.16,0
(주)그래디언트,35080,2015,42.9,45.41,6.8,999999999.0,125.25,112.29,118.18,3.24,1.84,1.22,2.87,61.52,11.28,1.8,3.41,0
(주)그래디언트,35080,2016,40.53,75.42,3.94,-25.78,123.45,113.17,136.46,2.37,1.29,-1.01,-14.59,67.3,12.16,1.88,3.02,0
(주)그래디언트,35080,2017,41.14,79.74,4.84,999999999.0,125.96,111.83,131.53,1.54,0.84,-1.8,-20.37,60.89,13.19,1.87,3.48,0
(주)그래디언트,35080,2018,39.48,62.71,6.61,999999999.0,124.21,107.78,142.2,1.1,0.58,-0.12,-2.8,54.76,16.17,1.97,3.93,0
(주)그래디언트,35080,2019,37.62,60.42,6.94,999999999.0,123.13,114.41,146.37,2.52,1.32,0.19,-1.6,33.87,13.5,1.99,7.52,0
(주)그리티,204020,2011,,,,,,,,,,,,,,,,0
(주)그리티,204020,2012,,,,,,,,,,,,,,,,0
(주)그리티,204020,2013,,,,,,,,,,,,,,,,0
(주)그리티,204020,2014,79.42,40.58,19.7,999999999.0,437.03,266.65,25.91,42.33,10.92,7.14,34.57,257.41,33.01,3.9,6.59,0
(주)그리티,204020,2015,81.65,43.82,18.2,999999999.0,488.68,288.66,22.47,13.39,7.01,5.75,13.51,124.07,68.62,1.92,4.9,0
(주)그리티,204020,2016,76.29,52.37,16.61,999999999.0,370.72,206.41,31.07,7.74,4.42,3.12,7.49,87.62,78.94,1.76,7.02,0
(주)그리티,204020,2017,76.53,41.46,19.67,999999999.0,376.79,161.53,30.66,14.7,8.06,6.13,15.18,89.35,90.27,1.89,8.6,0
(주)그리티,204020,2018,77.76,48.29,19.63,999999999.0,500.58,273.4,23.91,9.52,6.75,4.03,7.9,110.78,118.52,1.49,10.27,0
(주)그리티,204020,2019,80.5,63.04,14.46,999999999.0,477.62,233.61,23.31,3.1,2.37,1.27,2.43,64.08,122.54,1.37,8.14,0
(주)그린플러스,186230,2011,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2012,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2013,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2014,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2015,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2016,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2017,,,,,,,,,,,,,,,,0
(주)그린플러스,186230,2018,37.66,50.28,29.59,3.05,156.21,121.22,74.97,8.01,11.02,4.9,9.49,1.42,49.56,0.75,51.12,0
(주)그린플러스,186230,2019,51.7,49.1,29.33,3.03,220.53,186.04,46.66,7.46,10.4,5.19,8.37,1.51,46.02,0.73,41.21,0
(주)글로벌스탠다드테크놀로지,83450,2011,52.49,72.46,39.94,999999999.0,152.89,87.24,80.39,9.46,10.22,8.49,12.25,4.14,87.63,1.17,12.51,0
(주)글로벌스탠다드테크놀로지,83450,2012,66.9,64.84,39.87,999999999.0,197.65,89.16,44.42,15.26,12.53,10.81,20.94,4.11,89.87,1.43,5.61,0
(주)글로벌스탠다드테크놀로지,83450,2013,68.07,70.21,31.92,999999999.0,221.07,120.96,39.94,12.93,9.3,7.32,14.17,4.43,77.52,1.49,6.86,0
(주)글로벌스탠다드테크놀로지,83450,2014,72.67,68.34,32.67,999999999.0,268.19,185.45,31.51,12.97,9.65,8.84,16.07,4.62,62.04,1.47,5.29,0
(주)글로벌스탠다드테크놀로지,83450,2015,81.32,77.01,38.68,999999999.0,338.59,245.8,18.44,8.61,7.12,6.76,10.26,3.94,49.62,1.36,5.31,0
(주)글로벌스탠다드테크놀로지,83450,2016,67.98,80.5,38.46,999999999.0,211.09,120.71,41.95,6.13,5.37,5.11,7.24,3.65,65.8,1.27,5.03,0
(주)글로벌스탠다드테크놀로지,83450,2017,76.44,63.7,34.24,999999999.0,266.78,161.51,27.73,23.21,13.67,9.68,23.25,5.38,51.44,1.87,3.91,0
(주)글로벌스탠다드테크놀로지,83450,2018,81.7,74.11,41.06,999999999.0,320.14,211.68,19.89,10.03,8.01,7.93,12.42,3.56,58.14,1.38,5.03,0
(주)글로벌스탠다드테크놀로지,83450,2019,75.55,63.1,42.48,999999999.0,286.47,216.14,30.07,18.12,13.02,10.68,19.83,4.37,43.78,1.49,4.54,0
(주)금양,1570,2011,34.53,40.51,11.4,2.16,99.3,80.03,163.52,5.8,6.33,2.7,6.86,3.01,40.31,1.01,50.06,0
(주)금양,1570,2012,35.7,37.84,13.24,2.39,109.45,87.92,140.13,5.12,5.38,3.02,8.23,2.89,41.54,1.05,54.57,0
(주)금양,1570,2013,30.97,43.63,9.45,1.49,108.21,83.38,184.25,4.11,3.61,0.46,1.47,3.67,40.37,1.19,58.63,0
(주)금양,1570,2014,27.76,49.39,9.47,1.18,151.0,116.86,166.37,3.36,3.26,-0.07,-0.25,4.0,53.08,1.07,46.81,0
(주)금양,1570,2015,35.04,22.99,21.98,11.83,121.07,98.69,166.58,4.21,4.31,9.1,28.69,4.24,53.81,1.01,48.28,0
(주)금양,1570,2016,19.27,0.0,-5.98,-7.36,69.19,54.92,388.15,7.04,7.19,-12.17,-44.99,3.8,44.05,1.03,51.71,0
(주)금양,1570,2017,29.37,22.76,28.68,11.5,101.4,83.84,223.4,7.01,7.29,10.34,41.19,3.59,42.2,1.01,36.02,0
(주)금양,1570,2018,38.8,23.78,21.95,10.1,112.96,91.66,144.19,6.75,6.58,9.86,29.84,4.19,41.76,1.06,35.28,0
(주)금양,1570,2019,30.46,246.14,2.97,-4.3,92.93,73.66,205.3,4.29,5.33,-6.31,-14.85,3.3,54.34,0.84,39.8,0
(주)금호에이치티,214330,2011,,,,,,,,,,,,,,,,0
(주)금호에이치티,214330,2012,,,,,,,,,,,,,,,,0
(주)금호에이치티,214330,2013,52.59,58.37,27.24,33.63,162.99,107.26,82.56,11.55,8.43,5.78,15.06,5.06,64.51,1.43,19.38,0
(주)금호에이치티,214330,2014,56.86,50.74,25.55,21.75,198.63,133.57,63.38,16.21,9.11,7.51,23.98,6.61,48.79,1.87,23.95,0
(주)금호에이치티,214330,2015,65.7,50.57,25.72,20.93,221.92,148.32,47.9,17.33,10.02,7.37,21.54,6.26,49.14,1.81,19.98,0
(주)금호에이치티,214330,2016,55.09,57.04,23.97,11.13,183.26,122.14,57.46,10.19,6.85,4.01,11.31,4.3,51.62,1.53,28.03,0
(주)금호에이치티,214330,2017,60.44,63.31,22.56,7.96,188.9,121.55,51.52,5.82,4.97,2.75,5.57,3.05,62.75,1.21,23.43,0
(주)금호에이치티,214330,2018,52.38,61.0,22.3,4.2,179.32,122.32,69.48,5.4,5.01,3.72,7.23,3.85,70.58,1.18,29.55,0
(주)금호에이치티,214330,2019,53.6,62.82,20.99,1.03,154.66,117.86,76.76,1.45,1.62,-0.03,-0.05,4.62,71.37,1.07,33.05,0
(주)금화피에스시,36190,2011,81.07,62.72,68.53,999999999.0,434.44,434.44,19.68,18.62,19.88,18.35,21.47,7.59,0.0,1.1,0.0,0
(주)금화피에스시,36190,2012,87.51,62.88,66.36,999999999.0,723.2,723.2,11.06,20.49,18.9,17.08,21.92,8.05,0.0,1.26,0.0,0
(주)금화피에스시,36190,2013,82.29,67.45,65.73,999999999.0,412.81,411.84,18.46,18.96,16.32,13.72,19.37,10.69,0.47,1.34,0.0,0
(주)금화피에스시,36190,2014,84.48,70.77,68.21,999999999.0,447.38,444.23,15.47,15.58,12.37,11.28,17.06,10.89,0.83,1.48,0.0,0
(주)금화피에스시,36190,2015,78.86,73.52,65.1,999999999.0,352.06,350.4,23.11,15.95,11.73,9.61,16.07,10.75,0.95,1.56,1.22,0
(주)금화피에스시,36190,2016,78.46,70.52,58.05,999999999.0,356.19,354.14,24.08,14.76,12.69,10.18,15.09,9.18,1.09,1.3,1.36,0
(주)금화피에스시,36190,2017,79.53,67.42,54.21,999999999.0,381.74,379.24,22.48,15.16,16.46,9.79,11.48,7.92,1.66,1.04,1.27,0
(주)금화피에스시,36190,2018,84.08,58.18,59.59,999999999.0,489.72,486.58,16.47,16.75,17.74,16.99,19.63,9.16,1.7,1.1,2.06,0
(주)금화피에스시,36190,2019,84.99,67.22,62.79,999999999.0,474.92,471.78,16.18,12.62,16.39,13.22,12.04,8.46,2.05,0.96,1.73,0
(주)기가레인,49080,2013,50.92,38.08,31.57,6.17,138.09,110.02,61.14,10.57,13.66,11.42,17.36,1.87,41.22,0.84,35.98,0
(주)기가레인,49080,2014,57.28,45.15,29.9,11.68,129.12,94.62,43.98,7.15,9.51,8.11,11.26,1.64,42.27,0.82,30.31,0
(주)기가레인,49080,2015,43.32,184.4,15.69,-15.96,80.68,66.27,86.27,-13.29,-30.62,-21.71,-19.07,0.89,58.21,0.48,44.34,0
(주)기가레인,49080,2016,36.99,97.93,24.6,-4.77,64.8,53.86,123.63,-5.92,-12.07,-13.72,-16.29,1.04,38.62,0.55,48.24,0
(주)기가레인,49080,2017,48.82,56.37,23.62,1.4,93.25,61.93,87.49,3.1,5.23,-0.92,-1.88,1.43,58.49,0.68,36.97,0
(주)기가레인,49080,2018,38.28,109.66,12.07,-2.88,121.04,74.65,117.16,-1.38,-2.0,-17.34,-27.86,2.0,90.05,0.76,38.34,0
(주)기가레인,49080,2019,23.82,0.0,-23.07,-11.54,96.45,68.18,222.15,-19.94,-40.67,-63.3,-95.33,1.39,137.66,0.53,53.85,0
(주)기산텔레콤,35460,2011,39.29,0.0,-5.95,-4.63,131.22,86.83,124.75,-11.32,-15.77,-18.41,-31.86,4.67,105.74,0.74,38.33,0
(주)기산텔레콤,35460,2012,43.04,77.0,15.6,-0.05,152.48,116.13,115.74,2.15,2.31,-2.53,-2.03,9.16,78.65,1.04,31.15,0
(주)기산텔레콤,35460,2013,46.34,54.83,19.41,6.69,178.79,136.26,97.56,6.74,6.44,4.94,10.89,34.94,65.25,1.19,18.29,0
(주)기산텔레콤,35460,2014,49.33,64.41,17.78,13.66,191.51,126.49,87.92,2.23,2.35,3.68,7.2,34.67,91.02,1.01,19.2,0
(주)기산텔레콤,35460,2015,55.6,63.09,17.19,4.64,248.11,178.12,61.48,2.07,2.0,2.13,3.95,37.38,92.03,1.1,16.16,0
(주)기산텔레콤,35460,2016,53.73,111.75,13.86,-12.3,205.92,149.19,76.67,-3.88,-4.93,-4.46,-6.62,27.64,109.56,0.84,18.7,0
(주)기산텔레콤,35460,2017,49.89,165.49,8.35,-19.35,231.57,147.39,72.01,-4.48,-5.09,-8.73,-13.79,28.83,110.85,0.95,0.0,0
(주)기산텔레콤,35460,2018,56.32,121.01,12.22,-8.63,232.14,135.14,63.36,-4.64,-5.19,-5.9,-10.68,28.66,131.45,0.97,18.91,0
(주)기산텔레콤,35460,2019,51.94,62.21,21.05,9.71,215.66,127.08,65.57,6.5,5.96,5.22,10.87,12.03,107.76,1.2,25.79,0
(주)까스텔바작,308100,2016,,,,,,,,,,,,,,,,0
(주)까스텔바작,308100,2017,79.98,28.7,18.1,71.5,389.51,105.01,23.72,18.68,14.28,7.55,13.04,30.38,143.64,1.33,0.0,0
(주)까스텔바작,308100,2018,79.21,21.21,23.34,999999999.0,441.99,196.75,22.66,20.22,15.78,12.14,19.56,39.96,138.17,1.3,0.0,0
(주)까스텔바작,308100,2019,86.15,29.91,19.66,999999999.0,666.58,292.61,12.95,10.72,11.09,8.44,9.85,34.4,161.57,1.0,1.19,0
(주)나노,187790,2014,,,,,,,,,,,,,,,,0
(주)나노,187790,2015,42.88,1879.82,1.03,-4.52,127.5,76.61,91.52,-8.51,-28.33,-30.07,-25.14,0.68,242.55,0.32,39.88,0
(주)나노,187790,2016,41.13,0.0,-16.87,-7.14,87.6,46.86,114.08,-15.48,-29.4,-50.63,-76.14,1.06,135.71,0.56,41.24,0
(주)나노,187790,2017,49.03,49.34,16.91,1.09,113.23,57.73,84.22,1.9,2.27,0.12,-0.15,1.58,92.24,0.88,33.67,0
(주)나노,187790,2018,54.93,62.92,16.86,0.78,121.32,65.79,70.85,2.2,2.68,-0.57,-1.8,1.71,98.86,0.89,25.68,0
(주)나노,187790,2019,53.4,68.18,24.29,0.8,113.91,63.88,69.57,-0.78,-1.18,-0.41,0.95,1.5,111.4,0.74,31.17,0
(주)나노브릭,286750,2015,,,,,,,,,,,,,,,,0
(주)나노브릭,286750,2016,,,,,,,,,,,,,,,,0
(주)나노브릭,286750,2017,4.01,2637.18,1.1,-2.62,21.47,10.51,1512.04,-10.92,-33.46,-63.02,-544.61,0.53,74.24,0.4,66.87,0
(주)나노브릭,286750,2018,8.43,32.31,67.17,1.76,44.57,29.79,706.3,-7.09,-17.97,11.96,76.09,0.59,71.31,0.44,75.57,0
(주)나노브릭,286750,2019,57.63,76.7,41.73,-0.84,134.24,112.22,61.67,-7.09,-19.45,-10.04,-9.96,0.62,82.45,0.37,27.14,0
(주)나노신소재,121600,2011,79.66,43.12,36.47,41.33,493.78,212.11,16.37,7.31,13.41,14.0,11.15,1.61,231.41,0.6,15.63,0
(주)나노신소재,121600,2012,82.8,72.61,36.05,-27.6,467.61,166.59,15.92,-0.99,-2.96,-6.12,-2.52,1.08,416.36,0.34,12.35,0
(주)나노신소재,121600,2013,85.69,58.86,39.08,5.89,905.68,337.48,8.17,2.06,5.17,4.32,2.04,1.31,364.67,0.41,9.3,0
(주)나노신소재,121600,2014,85.91,48.76,52.7,59.69,828.86,297.38,9.58,5.31,13.25,13.58,6.35,1.46,380.4,0.42,9.39,0
(주)나노신소재,121600,2015,88.54,39.87,51.21,241.61,852.51,446.77,9.68,11.73,21.09,17.75,11.3,2.27,255.4,0.57,3.29,0
(주)나노신소재,121600,2016,92.11,50.36,48.21,999999999.0,1647.96,859.5,4.89,7.51,15.31,14.45,7.84,2.16,261.51,0.5,1.59,0
(주)나노신소재,121600,2017,93.2,51.04,47.18,999999999.0,1573.4,783.43,4.73,9.85,18.72,14.98,8.51,2.36,243.76,0.55,1.51,0
(주)나노신소재,121600,2018,90.23,51.69,46.85,999999999.0,923.16,401.62,8.63,9.34,16.75,14.68,8.93,2.55,247.86,0.6,1.12,0
(주)나노신소재,121600,2019,92.04,60.31,47.02,999999999.0,1398.81,690.04,5.68,5.13,10.52,11.87,6.35,2.37,290.21,0.52,1.42,0
(주)나노엔텍,39860,2011,57.9,0.0,-46.66,999999999.0,584.92,524.49,21.78,-22.39,-84.51,-92.77,-42.45,1.34,104.99,0.27,31.71,0
(주)나노엔텍,39860,2012,51.71,0.0,-3.87,-11.12,441.63,362.2,25.8,-11.99,-39.66,-43.79,-25.61,1.03,127.93,0.32,37.37,0
(주)나노엔텍,39860,2013,52.63,78.34,26.43,-0.85,530.8,427.26,19.99,-1.06,-2.48,-6.48,-5.31,1.49,91.69,0.44,35.21,0
(주)나노엔텍,39860,2014,82.07,103.84,25.61,-27.45,447.79,340.4,14.55,-5.89,-13.29,-12.64,-8.34,1.59,97.59,0.44,2.94,0
(주)나노엔텍,39860,2015,72.9,634.13,3.86,-62.3,328.38,252.98,19.94,-15.03,-29.03,-30.08,-19.71,1.86,83.19,0.52,9.12,0
(주)나노엔텍,39860,2016,55.96,0.0,-9.48,-69.68,356.54,249.91,24.04,-19.69,-43.62,-66.64,-46.26,1.47,101.35,0.46,26.88,0
(주)나노엔텍,39860,2017,56.01,84.34,31.86,-3.98,137.62,101.73,69.31,3.8,7.02,-8.7,-8.41,1.61,95.51,0.55,29.6,0
(주)나노엔텍,39860,2018,83.37,52.08,48.4,47.78,447.36,327.04,14.84,6.69,10.95,12.82,11.24,1.88,86.17,0.61,3.11,0
(주)나노엔텍,39860,2019,87.96,51.47,52.6,999999999.0,845.77,632.67,7.85,6.87,11.62,21.9,15.1,2.01,91.35,0.61,0.74,0
(주)나노트로닉스,10670,2012,44.7,155.74,5.89,-0.57,128.9,116.35,121.44,6.67,17.18,-16.38,-14.7,32.19,62.55,0.46,45.27,1
(주)나무가,190510,2011,,,,,,,,,,,,,,,,0
(주)나무가,190510,2012,2.81,76.66,17.86,1.11,83.1,57.95,3363.56,5.68,4.26,1.33,63.17,7.75,65.12,1.38,47.88,0
(주)나무가,190510,2013,18.36,75.75,10.91,3.12,101.81,74.5,416.21,6.89,2.44,0.98,23.1,15.24,28.54,2.9,34.09,0
(주)나무가,190510,2014,14.29,72.33,13.15,2.66,98.42,64.6,501.52,1.57,0.81,0.83,10.09,7.92,43.38,1.96,41.17,0
(주)나무가,190510,2015,29.57,54.67,13.79,6.79,122.36,94.95,208.56,15.12,6.36,2.1,21.31,9.48,30.42,2.43,27.47,0
(주)나무가,190510,2016,36.6,75.75,9.05,-2.46,131.75,105.36,142.29,-0.33,-0.23,-1.43,-6.29,5.48,38.28,1.49,29.43,0
(주)나무가,190510,2017,21.48,0.0,-0.84,-26.54,88.79,60.56,306.66,-18.61,-12.22,-15.89,-79.31,4.51,37.84,1.58,41.4,0
(주)나무가,190510,2018,29.82,50.22,11.73,4.17,90.88,76.85,207.46,1.42,0.59,1.15,12.19,5.98,21.46,2.56,32.93,0
(주)나무가,190510,2019,22.76,62.76,11.12,0.41,80.42,51.97,318.93,1.7,0.74,-0.16,-0.94,5.74,25.44,2.54,25.8,0
(주)나스미디어,89600,2011,41.83,0.0,35.98,999999999.0,159.31,159.31,137.57,9.17,35.96,27.64,20.78,31.68,0.0,0.26,0.0,0
(주)나스미디어,89600,2012,48.11,0.0,30.52,999999999.0,182.12,182.12,105.61,8.32,32.45,27.51,15.69,45.38,0.0,0.26,0.0,0
(주)나스미디어,89600,2013,57.85,60.33,70.74,999999999.0,226.23,226.23,71.08,6.45,24.47,22.68,11.25,59.5,0.0,0.27,0.0,0
(주)나스미디어,89600,2014,64.17,53.53,71.92,999999999.0,269.88,269.88,53.39,8.84,28.81,26.65,13.4,80.41,0.0,0.31,0.0,0
(주)나스미디어,89600,2015,49.06,53.59,61.6,999999999.0,178.32,178.32,100.68,9.78,25.7,21.8,15.01,7.55,0.0,0.39,0.0,0
(주)나스미디어,89600,2016,39.57,56.23,56.03,999999999.0,133.63,133.63,134.84,5.85,22.07,17.12,12.04,5.8,0.0,0.28,2.27,0
(주)나스미디어,89600,2017,40.44,51.21,68.29,999999999.0,140.61,140.61,134.32,11.83,28.52,22.18,22.56,10.11,0.0,0.44,0.95,0
(주)나스미디어,89600,2018,46.83,58.68,70.24,999999999.0,157.27,157.27,102.72,8.06,23.4,19.32,15.03,9.0,0.0,0.36,0.0,0
(주)나스미디어,89600,2019,42.99,52.28,77.09,999999999.0,147.79,147.79,123.73,9.27,26.12,19.22,15.07,10.12,0.0,0.37,2.58,0
