회사명,거래소코드,회계년도,거래량,거래일수
티에이치엔보통주,019180,2018/09,1312121,17
티에이치엔보통주,019180,2018/10,2178295,21
티에이치엔보통주,019180,2018/11,1398540,22
티에이치엔보통주,019180,2018/12,4748917,19
티에이치엔보통주,019180,2019/01,4350031,22
티에이치엔보통주,019180,2019/02,2587914,17
티에이치엔보통주,019180,2019/03,3339827,20
티에이치엔보통주,019180,2019/04,2522909,22
티에이치엔보통주,019180,2019/05,8846421,21
티에이치엔보통주,019180,2019/06,8116839,19
티에이치엔보통주,019180,2019/07,6304334,23
티에이치엔보통주,019180,2019/08,5393192,21
티에이치엔보통주,019180,2019/09,8428961,19
티에이치엔보통주,019180,2019/10,4913214,21
티에이치엔보통주,019180,2019/11,3627087,21
티에이치엔보통주,019180,2019/12,2035154,20
티엘씨레저(보통주),014590,2010/01,113622352,20
티엘씨레저(보통주),014590,2010/02,70362168,19
티엘씨레저(보통주),014590,2010/03,102664581,22
티엘씨레저(보통주),014590,2010/04,67768910,22
티엘씨레저(보통주),014590,2010/05,65449991,19
티엘씨레저(보통주),014590,2010/06,38843929,21
티엘씨레저(보통주),014590,2010/07,77074015,22
티엘씨레저(보통주),014590,2010/08,63714482,22
티엘씨레저(보통주),014590,2010/09,172647085,19
티엘씨레저(보통주),014590,2010/10,105539635,21
티엘씨레저(보통주),014590,2010/11,51296793,22
티엘씨레저(보통주),014590,2010/12,38462341,22
티엘씨레저(보통주),014590,2011/01,22023212,21
티엘씨레저(보통주),014590,2011/02,12621378,17
티엘씨레저(보통주),014590,2011/03,18689872,22
티엘씨레저(보통주),014590,2011/04,0,21
티엘씨레저(보통주),014590,2011/05,24666716,7
티엘아이,062860,2010/01,15118607,20
티엘아이,062860,2010/02,9647499,19
티엘아이,062860,2010/03,10384156,22
티엘아이,062860,2010/04,7450077,22
티엘아이,062860,2010/05,13378452,19
티엘아이,062860,2010/06,7698634,21
티엘아이,062860,2010/07,4829866,22
티엘아이,062860,2010/08,5005797,22
티엘아이,062860,2010/09,4476405,19
티엘아이,062860,2010/10,7036502,21
티엘아이,062860,2010/11,3457456,22
티엘아이,062860,2010/12,3170139,22
티엘아이,062860,2011/01,5384247,21
티엘아이,062860,2011/02,3334188,17
티엘아이,062860,2011/03,3303259,22
티엘아이,062860,2011/04,4431251,21
티엘아이,062860,2011/05,2431166,20
티엘아이,062860,2011/06,2525282,21
티엘아이,062860,2011/07,1579532,21
티엘아이,062860,2011/08,2068758,22
티엘아이,062860,2011/09,1075503,20
티엘아이,062860,2011/10,1472829,20
티엘아이,062860,2011/11,1038226,22
티엘아이,062860,2011/12,2662988,21
티엘아이,062860,2012/01,2987528,20
티엘아이,062860,2012/02,1945117,21
티엘아이,062860,2012/03,875934,21
티엘아이,062860,2012/04,586278,20
티엘아이,062860,2012/05,676773,21
티엘아이,062860,2012/06,342872,20
티엘아이,062860,2012/07,785366,22
티엘아이,062860,2012/08,622883,22
티엘아이,062860,2012/09,629779,20
티엘아이,062860,2012/10,511431,21
티엘아이,062860,2012/11,1562261,22
티엘아이,062860,2012/12,1642300,18
티엘아이,062860,2013/01,1830113,22
티엘아이,062860,2013/02,3550437,19
티엘아이,062860,2013/03,8031028,20
티엘아이,062860,2013/04,3932886,22
티엘아이,062860,2013/05,4262227,21
티엘아이,062860,2013/06,2127717,19
티엘아이,062860,2013/07,1000557,23
티엘아이,062860,2013/08,1559631,21
티엘아이,062860,2013/09,955363,18
티엘아이,062860,2013/10,6562000,21
티엘아이,062860,2013/11,6187862,21
티엘아이,062860,2013/12,1363996,20
티엘아이,062860,2014/01,1670607,20
티엘아이,062860,2014/02,1231527,20
티엘아이,062860,2014/03,3519396,21
티엘아이,062860,2014/04,4300525,22
티엘아이,062860,2014/05,1873016,19
티엘아이,062860,2014/06,1415290,19
티엘아이,062860,2014/07,1670939,23
티엘아이,062860,2014/08,2641961,20
티엘아이,062860,2014/09,1579252,19
티엘아이,062860,2014/10,1213953,21
티엘아이,062860,2014/11,880243,20
티엘아이,062860,2014/12,977150,21
티엘아이,062860,2015/01,2023697,21
티엘아이,062860,2015/02,2074456,17
티엘아이,062860,2015/03,1404310,22
티엘아이,062860,2015/04,2123758,22
티엘아이,062860,2015/05,1068675,18
티엘아이,062860,2015/06,1251898,22
티엘아이,062860,2015/07,2113456,23
티엘아이,062860,2015/08,2998328,20
티엘아이,062860,2015/09,5170725,20
티엘아이,062860,2015/10,1730848,21
티엘아이,062860,2015/11,1551496,21
티엘아이,062860,2015/12,733911,21
티엘아이,062860,2016/01,1220986,20
티엘아이,062860,2016/02,3941578,18
티엘아이,062860,2016/03,2575408,22
티엘아이,062860,2016/04,2402344,20
티엘아이,062860,2016/05,1353190,20
티엘아이,062860,2016/06,1255176,21
티엘아이,062860,2016/07,1047625,21
티엘아이,062860,2016/08,1085102,22
티엘아이,062860,2016/09,516717,19
티엘아이,062860,2016/10,1526154,20
티엘아이,062860,2016/11,40074510,22
티엘아이,062860,2016/12,12670386,21
티엘아이,062860,2017/01,3162942,20
티엘아이,062860,2017/02,2755587,20
티엘아이,062860,2017/03,1897961,22
티엘아이,062860,2017/04,1811868,20
티엘아이,062860,2017/05,1116086,19
티엘아이,062860,2017/06,2448029,21
티엘아이,062860,2017/07,2100450,21
티엘아이,062860,2017/08,2689192,22
티엘아이,062860,2017/09,1057776,21
티엘아이,062860,2017/10,555182,16
티엘아이,062860,2017/11,1709119,22
티엘아이,062860,2017/12,1055661,19
티엘아이,062860,2018/01,1915300,22
티엘아이,062860,2018/02,701075,18
티엘아이,062860,2018/03,842817,21
티엘아이,062860,2018/04,735036,21
티엘아이,062860,2018/05,1054857,20
티엘아이,062860,2018/06,632664,19
티엘아이,062860,2018/07,534032,22
티엘아이,062860,2018/08,1269291,22
티엘아이,062860,2018/09,1915099,17
티엘아이,062860,2018/10,898899,21
티엘아이,062860,2018/11,502898,22
티엘아이,062860,2018/12,881889,19
티엘아이,062860,2019/01,480896,22
티엘아이,062860,2019/02,494668,17
티엘아이,062860,2019/03,526156,20
티엘아이,062860,2019/04,734773,22
티엘아이,062860,2019/05,1337601,21
티엘아이,062860,2019/06,577675,19
티엘아이,062860,2019/07,1177538,23
티엘아이,062860,2019/08,278906,21
티엘아이,062860,2019/09,201004,19
티엘아이,062860,2019/10,240457,21
티엘아이,062860,2019/11,149447,21
티엘아이,062860,2019/12,221441,20
티와이엠보통주,002900,2010/01,692950,20
티와이엠보통주,002900,2010/02,167922,19
티와이엠보통주,002900,2010/03,256224,22
티와이엠보통주,002900,2010/04,1257024,22
티와이엠보통주,002900,2010/05,487298,19
티와이엠보통주,002900,2010/06,304876,21
티와이엠보통주,002900,2010/07,241928,22
티와이엠보통주,002900,2010/08,623208,22
티와이엠보통주,002900,2010/09,454103,19
티와이엠보통주,002900,2010/10,6093253,21
티와이엠보통주,002900,2010/11,1993431,22
티와이엠보통주,002900,2010/12,15233044,22
티와이엠보통주,002900,2011/01,17505976,21
티와이엠보통주,002900,2011/02,5330577,17
티와이엠보통주,002900,2011/03,5872651,22
티와이엠보통주,002900,2011/04,2995277,21
티와이엠보통주,002900,2011/05,4900741,20
티와이엠보통주,002900,2011/06,7349016,21
티와이엠보통주,002900,2011/07,7544625,21
티와이엠보통주,002900,2011/08,6005723,22
티와이엠보통주,002900,2011/09,3887592,20
티와이엠보통주,002900,2011/10,4454144,20
티와이엠보통주,002900,2011/11,3677319,22
티와이엠보통주,002900,2011/12,23027338,21
티와이엠보통주,002900,2012/01,7466259,20
티와이엠보통주,002900,2012/02,5224439,21
티와이엠보통주,002900,2012/03,3853521,21
티와이엠보통주,002900,2012/04,3453215,20
티와이엠보통주,002900,2012/05,1731115,21
티와이엠보통주,002900,2012/06,2620551,20
티와이엠보통주,002900,2012/07,2513973,22
티와이엠보통주,002900,2012/08,2088416,22
티와이엠보통주,002900,2012/09,3165686,20
티와이엠보통주,002900,2012/10,2484178,21
티와이엠보통주,002900,2012/11,2922523,22
티와이엠보통주,002900,2012/12,7695129,18
티와이엠보통주,002900,2013/01,2195931,22
티와이엠보통주,002900,2013/02,1810158,19
티와이엠보통주,002900,2013/03,1154665,20
티와이엠보통주,002900,2013/04,1181063,22
티와이엠보통주,002900,2013/05,1298801,21
티와이엠보통주,002900,2013/06,4279912,19
티와이엠보통주,002900,2013/07,1433689,23
티와이엠보통주,002900,2013/08,2423701,21
티와이엠보통주,002900,2013/09,1318095,18
티와이엠보통주,002900,2013/10,721398,21
티와이엠보통주,002900,2013/11,719942,21
티와이엠보통주,002900,2013/12,425661,20
티와이엠보통주,002900,2014/01,507392,20
티와이엠보통주,002900,2014/02,983943,20
티와이엠보통주,002900,2014/03,756320,21
티와이엠보통주,002900,2014/04,817584,22
티와이엠보통주,002900,2014/05,395803,19
티와이엠보통주,002900,2014/06,364451,19
티와이엠보통주,002900,2014/07,3190931,23
티와이엠보통주,002900,2014/08,893258,20
티와이엠보통주,002900,2014/09,487350,19
티와이엠보통주,002900,2014/10,290725,21
티와이엠보통주,002900,2014/11,251124,20
티와이엠보통주,002900,2014/12,311333,21
티와이엠보통주,002900,2015/01,255537,21
티와이엠보통주,002900,2015/02,455088,17
티와이엠보통주,002900,2015/03,481653,22
티와이엠보통주,002900,2015/04,570803,22
티와이엠보통주,002900,2015/05,586374,18
티와이엠보통주,002900,2015/06,700978,22
티와이엠보통주,002900,2015/07,860827,23
티와이엠보통주,002900,2015/08,348625,20
티와이엠보통주,002900,2015/09,230604,20
티와이엠보통주,002900,2015/10,385053,21
티와이엠보통주,002900,2015/11,844650,21
티와이엠보통주,002900,2015/12,890195,21
티와이엠보통주,002900,2016/01,860161,20
티와이엠보통주,002900,2016/02,1591172,18
티와이엠보통주,002900,2016/03,1181386,22
티와이엠보통주,002900,2016/04,770678,20
티와이엠보통주,002900,2016/05,28118476,20
티와이엠보통주,002900,2016/06,11985362,21
티와이엠보통주,002900,2016/07,168523776,21
티와이엠보통주,002900,2016/08,305652890,22
티와이엠보통주,002900,2016/09,206931893,19
티와이엠보통주,002900,2016/10,79011712,20
티와이엠보통주,002900,2016/11,50848321,22
티와이엠보통주,002900,2016/12,278086470,21
티와이엠보통주,002900,2017/01,185074367,20
티와이엠보통주,002900,2017/02,197034896,20
티와이엠보통주,002900,2017/03,60301474,22
티와이엠보통주,002900,2017/04,23478268,20
티와이엠보통주,002900,2017/05,61455573,19
티와이엠보통주,002900,2017/06,74602442,21
티와이엠보통주,002900,2017/07,28145367,21
